kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,y
longitudinal,Q2458611,longitudinal engine,none,0,0,1.7,2.94,0,1,0,17.6,1,0
longitudinal,Q1879222,longitudinal straightness,none,0,0,0.9,0.69,2,1,36.3,16.7,0.5,0
longitudinal,Q110163275,Longitudinal Section of the most entire Temple at Baalbec (Legend on separate sheet)(unumbered),none,0,0,0.9,0,1,0,20.3,0,1,0
longitudinal,Q114409983,Longitudinal Parkinson's Disease Patient Study Group,none,0,0,0.9,0,1,0,28.1,0,1,0
longitudinal,Q1502482,Longitudinal redundancy check,none,0,0,2.6,2.08,0,0,0,0,1,0
longitudinal,Q1530371,Common-mode signal,none,0,0,0.9,2.08,0,0,0,0,0.667,0
longitudinal,Q1879248,longitudinal valley,none,0,0,0.9,1.61,0,1,0,20.2,1,0
longitudinal,Q39326770,lola,none,0,0,0,0,1,0,14.8,0,0.069,0
longitudinal,Q39559838,Longitudinals lacking Dmel_CG12052,none,0,0,1.7,0,1,1,25.2,25.2,0.031,0
longitudinal,Q110753021,Longitudinal section through the Orangerie in Château de Sceaux in the year 1700.,none,0,0,0.9,0,1,0,20.2,0,1,0
longitudinal,Q1978718,unité de longueur,none,0,0,0,3.66,0,1,0,28.4,0.4,0
longitudinal,Q37172,onde,none,0,0,0,4.8,0,1,0,14.7,0.667,0
longitudinal,Q1778788,étude de cohorte,none,0,0,0.9,3.37,0,1,0,39.7,0.4,0
longitudinal,Q36477,longitude,none,0,0,0,4.79,0,1,0,26.5,0.667,1
longitudinal,Q1048134,muscle longitudinal supérieur de la langue,none,0,0,0.9,2.71,2,3,33.2,31.2,0.5,0
longitudinal,Q7908507,vagin cloisonné,none,0,0,0,2.4,2,2,34.4,20.4,1,0
longitudinal,Q147912,muscle longitudinal inférieur de la langue,none,0,0,0.9,2.71,1,2,4.9,14.5,0.5,0
longitudinal,Q6674012,Longitudinal ligament,none,0,0,0.9,1.1,1,0,23.5,0,1,0
longitudinal,Q627306,Peru Highway 1,none,0,0,0,1.39,1,0,24.1,0,1,0
longitudinal,Q19313060,Peru Highway 5,none,0,0,0,1.1,1,0,24.1,0,1,0
longitudinal,Q17629120,Peru Highway 3N,none,0,0,0,1.1,1,0,24.1,0,1,0
longitudinal,Q3942958,Peru Highway 3,none,0,0,0,1.1,1,0,24.1,0,1,0
cohort,Q2981883,cohort,label,1,0,0,2.56,1,0,18.9,0,1,0
cohort,Q202167,cohort,label,1,0,0,3.89,0,1,0,7.3,0.667,0
cohort,Q1778788,cohort study,none,0,0,1.7,3.37,0,1,0,39.7,0.4,0
cohort,Q1303415,cohort,label,1,0,0,3.18,0,1,0,9.8,1,1
cohort,Q5141434,Cohort Studios,none,0,0,0,1.1,1,0,24.1,0,1,0
cohort,Q7836899,group in an experiment,none,0,0,0,2.08,1,2,11.2,31.1,0.154,0
cohort,Q17016783,cohort analysis,none,0,0,0.9,1.79,1,1,29.2,3.9,1,0
cohort,Q3048982,cohort effect,none,0,0,2.6,1.79,1,0,13.7,0,1,0
cohort,Q107343779,experiment group type,none,0,0,0,0,2,1,26.2,17.3,0.4,0
cohort,Q1409977,Vigiles,none,0,0,0,3,1,0,30.2,0,0.333,0
cohort,Q51264388,cohortes urbanae (Pauly-Wissowa),none,0,0,0,0.69,1,0,20.6,0,1,0
cohort,Q114270412,Cohorts for Heart and Aging Research in Genomic Epidemiology Consortium,none,0,0,0,0,1,0,33.8,0,1,0
cohort,Q14193326,Cohort Ladin,none,0,0,0,0,1,0,29.1,0,1,0
cohort,Q5141431,cohort,label,1,0,0.9,1.1,0,1,0,12.7,0.286,0
cohort,Q123421302,cohort,label,1,0,0,0,0,1,0,18.4,1,0
cohort,Q1107163,Cohortes urbanae,none,0,0,0,2.94,2,1,20.6,30.1,0.4,0
cohort,Q1724283,Cohort model,none,0,0,0,1.79,0,0,0,0,1,0
cohort,Q65049933,Cohorts for Heart and Aging Research in Genomic Epidemiology,none,0,0,0.9,0.69,0,0,0,0,1,0
cohort,Q5141433,Cohort default rate,none,0,0,0.9,0.69,0,0,0,0,1,0
cohort,Q117232128,COhort of GEriatric Nephrology in NTUH (COGENT) study group,none,0,0,0,0,1,0,28.1,0,1,0
cohort,Q117194504,Cohort Studies of Memory in an International Consortium (COSMIC),none,0,0,0.9,0,1,0,28.1,0,1,0
cohort,Q117863233,"Cohort for Research on Environment, Urban Management and Human Settlement",none,0,0,0,0,1,0,27.3,0,0.667,0
cohort,Q35749,parlement,none,0,0,0,4.94,0,3,0,36.6,0.667,0
cohort,Q219692,Cortès générales,none,0,0,0,3.93,1,1,18.4,24.9,0.4,0
cohort,Q194019,Brigades rouges,none,0,0,0,3.89,3,0,29.1,0,0.5,0
cohort,Q109587149,Cohortes épidémiologiques en population,none,0,0,0.9,0,1,0,25.1,0,0.667,0
cohort,Q181733,garde prétorienne,none,0,0,0,4.2,2,2,36.4,25.7,0.4,0
cohort,Q16540742,Cohorte épidémiologique,none,0,0,0,0.69,0,0,0,0,1,0
cohort,Q55439728,Constances,none,0,0,0,0.69,2,0,33.9,0,0.667,0
cohort,Q3690045,cohors equitata,none,0,0,0,1.39,0,1,0,10.1,1,0
cohort,Q131831799,cohorte auxiliaire,none,0,0,0,0,0,2,0,10.5,1,0
cohort,Q66498680,Cohort and Age Effects,none,0,0,0,0,1,0,16.3,0,0.5,0
cohort,Q131831810,cohorte de légion,none,0,0,0,0,0,2,0,10.5,1,0
mortalit,Q58702,mortality rate,alias,0,1,5.2,4.16,2,1,21.9,12.5,0.333,0
mortalit,Q104778232,COVID-19 mortality,none,0,0,2.6,1.1,0,1,0,47.5,0.25,0
mortalit,Q1239812,mortality,none,0,0,1.7,1.79,0,1,0,24.8,0.667,0
mortalit,Q18035959,MORF4L1,none,0,0,0.9,1.61,1,1,14.8,12.4,0.2,0
mortalit,Q18034526,MORF4L2,none,0,0,0.9,1.61,1,1,14.8,12.4,0.4,0
mortalit,Q6914399,excess mortality,none,0,0,0.9,2.89,0,1,0,47.5,0.5,0
mortalit,Q6914402,mortality salience,none,0,0,1.7,0.69,0,1,0,20.2,1,0
mortalit,Q21497907,Mortality factor 4 like 1,none,0,0,1.7,0,1,1,25.2,25.2,0.25,0
mortalit,Q14402985,mortality,none,0,0,2.6,0.69,1,1,13.1,35.5,1,0
mortalit,Q54460622,Mortality factor 4-like protein 1,none,0,0,0.9,0,1,1,22.3,5.7,0.5,0
mortalit,Q21130545,Mortality factor 4 like 1,none,0,0,1.7,0,1,0,25.2,0,0.222,0
mortalit,Q29743740,morf4l1,none,0,0,0.9,0,1,0,14.8,0,0.5,0
mortalit,Q24412769,Morf4l1,none,0,0,0.9,0,1,1,14.8,12.4,0.667,0
mortalit,Q18254941,Morf4l1,none,0,0,0.9,0,1,1,14.8,12.4,0.25,0
mortalit,Q29680508,mrg-1,none,0,0,0.9,0,1,0,14.8,0,0.333,0
mortalit,Q26379122,"Mortality among U.S. workers employed in the production of chemicals contaminated with 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD)",none,0,0,0.9,0,1,0,18.3,0,1,0
mortalit,Q18258425,Morf4l2,none,0,0,0.9,0,1,1,14.8,12.4,0.286,0
mortalit,Q54460623,Mortality factor 4-like protein 2,none,0,0,0.9,0,1,1,22.3,5.7,0.5,0
mortalit,Q56852608,Mortality,none,0,0,0.9,0,1,0,28.4,0,1,0
mortalit,Q24392826,Morf4l2,none,0,0,0.9,0,1,1,14.8,12.4,0.5,0
mortalit,Q18307551,Morf4l1b,none,0,0,0.9,0,1,1,14.8,12.4,0.4,0
mortalit,Q21116368,Mortality factor 4 like 2,none,0,0,1.7,0,1,0,25.2,0,0.25,0
mortalit,Q632184,life table,none,0,0,2.6,3.18,1,0,19.3,0,0.4,0
mortalit,Q248780,mortality of the soul,none,0,0,0.9,1.61,0,0,0,0,1,0
mortalit,Q19055587,Mortality,none,0,0,0.9,0.69,1,0,13.6,0,1,0
mortalit,Q21988662,Mortality factor 4 like 2,none,0,0,1.7,0,1,1,25.2,25.2,0.286,0
mortalit,Q26374306,"Mortality analysis of workers exposed to chloroprene, final report for E.I. du Pont de Nemours and Co, Inc",none,0,0,0.9,0,1,0,18.3,0,1,0
mortalit,Q61517710,mortality factor 4 protein 1 like,none,0,0,0.9,0,1,1,25.2,25.2,0.667,0
mortalit,Q6914401,mortality forecasting,none,0,0,0.9,0.69,0,1,0,21,1,0
mortalit,Q6914397,Mortality Medical Data System,none,0,0,1.7,0.69,0,0,0,0,1,0
mortalit,Q3324542,mortality in France,none,0,0,3.5,0.69,1,0,47.5,0,1,0
mortalit,Q28555926,Mortality factor 4 like 2,none,0,0,1.7,0,1,1,25.2,25.2,0.286,0
mortalit,Q62315184,Mortality factor 4 protein 1,none,0,0,1.7,0,1,1,25.2,25.2,0.667,0
mortalit,Q29823591,Mortality factor 4 like 1,none,0,0,1.7,0,1,0,25.2,0,0.5,0
mortalit,Q24175139,mortality in Finland,none,0,0,1.7,0,1,0,47.5,0,1,0
mortalit,Q26248520,Mortality among ferrous foundry workers,none,0,0,0.9,0,1,0,18.3,0,1,0
mortalit,Q26372778,Mortality of workers exposed to polychlorinated biphenyls - an update,none,0,0,0.9,0,1,0,18.3,0,1,0
mortalit,Q61559,mortalité infanto-juvénile,none,0,0,2.6,3.4,0,1,0,47.5,0.286,0
mortalit,Q4,mort,none,0,0,0.9,5.44,3,1,45.7,34,0.062,0
mortalit,Q1324130,animal tué sur la route par un véhicule,none,0,0,1.7,2.71,2,2,33.7,13.6,0.125,0
mortalit,Q1339474,mort maternelle,none,0,0,0.9,3.64,1,1,20.7,35.5,0.667,0
mortalit,Q2781245,mortalité périnatale,none,0,0,1.7,3.14,0,2,0,21.4,0.667,0
mortalit,Q835884,mortalité infantile,none,0,0,1.7,3.87,1,1,15.4,37.4,0.5,0
mortalit,Q3324547,mortalité néonatale,none,0,0,0.9,1.39,1,1,15.4,27.7,0.667,0
mortalit,Q7168672,mortalité postopératoire,none,0,0,0.9,1.39,0,2,0,32.6,1,0
mortalit,Q16879561,Mortalité dans le monde,none,0,0,0,1.79,1,0,21,0,1,0
mortalit,Q30068109,mortalité des personnes autistes,none,0,0,0.9,1.39,0,0,0,0,1,0
mortalit,Q3863217,taux de mortalité évitable,none,0,0,2.6,2.4,0,1,0,20.7,1,0
mortalit,Q481395,Mortalitätsstatistik,none,0,0,0,0.69,0,0,0,0,1,0
longitudinale,Q626707,longitudinal wave,none,0,0,0.9,3.89,0,1,0,8,1,1
longitudinale,Q6674008,Longitudinal erythronychia,none,0,0,0.9,1.1,0,1,0,18.8,0.667,0
cohorte,Q1409977,Vigiles,none,0,0,0,3,1,0,30.2,0,0.333,0
cohorte,Q51264388,cohortes urbanae (Pauly-Wissowa),none,0,0,0,0.69,1,0,20.6,0,1,0
cohorte,Q1107163,Cohortes urbanae,none,0,0,0,2.94,2,1,20.6,30.1,0.4,0
cohorte,Q18981613,Cohortedreef,none,0,0,0,0,1,0,21.5,0,1,0
cohorte,Q35749,parliament,none,0,0,0,4.94,0,3,0,36.6,0.667,0
cohorte,Q2981883,cohort,none,0,0,0,2.56,1,0,18.9,0,1,0
cohorte,Q202167,cohort,none,0,0,0,3.89,0,1,0,7.3,0.667,0
cohorte,Q219692,Cortes Generales,none,0,0,0,3.93,1,1,18.4,24.9,0.4,0
cohorte,Q194019,Red Brigades,none,0,0,0,3.89,3,0,29.1,0,0.5,0
cohorte,Q181733,Praetorian Guard,none,0,0,0,4.2,2,2,36.4,25.7,0.4,0
cohorte,Q1303415,cohort,none,0,0,0,3.18,0,1,0,9.8,1,1
cohorte,Q3690045,cohors equitata,none,0,0,0,1.39,0,1,0,10.1,1,0
cohorte,Q109587149,Population-based epidemiological cohorts,none,0,0,0,0,1,0,25.1,0,0.667,0
cohorte,Q5141431,cohort,none,0,0,0.9,1.1,0,1,0,12.7,0.286,0
cohorte,Q16540742,Cohorte épidémiologique,none,0,0,0,0.69,0,0,0,0,1,0
cohorte,Q55439728,cohorte constances,none,0,0,0,0.69,2,0,33.9,0,0.667,0
cohorte,Q131831799,auxiliary cohort,none,0,0,0,0,0,2,0,10.5,1,0
cohorte,Q131831810,legionary cohort,none,0,0,0,0,0,2,0,10.5,1,0
france,Q142,France,label,1,0,1.9,5.99,5,0,43.3,0,0.2,1
france,Q47774,France men's national association football team,alias,0,1,1.9,4.65,1,1,16.5,13.6,0.182,0
france,Q3591845,French State,alias,0,1,2.6,0.69,1,0,20,0,0.167,0
france,Q23817729,no age restriction,none,0,0,0.6,0,1,0,19.1,0,0.5,0
france,Q2268455,Francesco,none,0,0,0.6,2.71,1,0,17.3,0,0.5,0
france,Q19675,Louvre Museum,none,0,0,0.6,5.11,5,0,42.8,0,0.143,0
france,Q1440778,Frances,none,0,0,0,2.2,1,0,14.6,0,1,0
france,Q5432,Francisco Goya,none,0,0,0.6,5.18,1,0,26.3,0,0.036,0
france,Q676555,Francis of Assisi,none,0,0,1.3,4.94,1,0,26.3,0,0.154,0
france,Q2695945,Francesca,none,0,0,0.6,2.3,1,0,14.6,0,0.5,0
france,Q5478259,France,label,1,0,0.6,1.79,1,0,23.7,0,1,0
france,Q1401,Petrarch,none,0,0,0,5.08,1,0,26.3,0,0.222,0
france,Q167654,Frans Hals,none,0,0,0.6,4.23,1,0,26.3,0,0.021,0
france,Q101730,1998 FIFA World Cup,none,0,0,1.3,4.49,1,0,19.2,0,0.222,0
france,Q2946,Palace of Versailles,none,0,0,1.3,4.66,5,0,44.4,0,0.154,0
france,Q217406,French Navy,none,0,0,1.9,3.85,1,0,23.2,0,0.133,0
france,Q3080569,France,label,1,0,1.3,1.39,3,0,31.9,0,0.5,0
france,Q121842,French,none,0,0,1.9,4.72,2,3,28.7,24.2,0.154,0
france,Q2605625,Francesc,none,0,0,0,2.2,1,0,17.3,0,1,0
france,Q518116,France national rugby union team,none,0,0,1.9,3.61,1,0,19.9,0,0.222,0
france,Q237131,France in the Middle Ages,none,0,0,0.6,3.22,1,0,18.9,0,1,0
france,Q525894,France 2,none,0,0,1.9,3.83,1,0,15.3,0,1,0
france,Q209615,Francisco de Zurbarán,none,0,0,0.6,4.41,1,0,26.3,0,0.051,0
france,Q41309,Franz Liszt,none,0,0,0,4.81,1,0,26.3,0,0.087,0
france,Q96691244,Francesco Fabozzi,none,0,0,0,0,1,0,26.3,0,1,0
france,Q94246577,Francesco Crescioli,none,0,0,0,0,1,0,26.3,0,0.5,0
france,Q23817740,no minors under twelve,none,0,0,1.3,0,1,0,19.1,0,0.286,0
france,Q88771809,Francesco Ragusa,none,0,0,0,0,1,0,26.3,0,0.667,0
france,Q67191520,Francesco Montorsi,none,0,0,0,0.69,1,0,26.3,0,1,0
france,Q90413867,Francesco Safai Tehrani,none,0,0,0,0,1,0,26.3,0,0.333,0
france,Q318769,Francesco Guardi,none,0,0,0.6,3.74,1,0,26.3,0,0.044,0
france,Q67045676,Francesca Nessi-Tedaldi,none,0,0,0,0,1,0,26.3,0,0.667,0
france,Q1277549,France national under-21 association football team,none,0,0,1.3,3.3,1,1,17.9,21.7,0.222,0
france,Q96691190,Francesca Romana Cavallo,none,0,0,0,0,1,0,26.3,0,1,0
france,Q334262,Guercino,none,0,0,0.6,3.76,1,0,26.3,0,0.007,0
france,Q734889,Francesco Bartolozzi,none,0,0,0,3.14,1,0,26.3,0,0.2,0
france,Q54182188,Giuseppe Francesco Tartarelli,none,0,0,0,0,1,0,26.3,0,0.4,0
france,Q1322641,France 3,none,0,0,2.6,3.61,2,0,28.5,0,0.5,0
france,Q100892121,Francesco Lacava,none,0,0,0,0,1,0,26.3,0,1,0
france,Q96691321,Francesco Santanastasio,none,0,0,0,0,1,0,26.3,0,1,0
france,Q207162,Bourbon Restoration in France,alias,0,1,1.3,3.97,2,0,37.9,0,0.286,0
france,Q19905,France Inter,none,0,0,1.9,2.83,1,0,18.4,0,0.5,0
france,Q56595814,Francesca Cavallari,none,0,0,0,0,1,0,26.3,0,0.5,0
france,Q200686,French Fifth Republic,alias,0,1,3.9,4.08,2,0,25.2,0,0.133,0
france,Q113017545,Francesco Lanni,none,0,0,0,0,1,0,26.3,0,1,0
france,Q29231,Frans Snyders,none,0,0,0,3.47,1,0,26.3,0,0.016,0
france,Q113164609,Francesca Pastore,none,0,0,0,0,1,0,26.3,0,0.667,0
france,Q374039,Ferdinand Bol,none,0,0,0.6,3.56,1,0,26.3,0,0.044,0
france,Q4273363,Frances Arnold,none,0,0,0,4.36,1,0,26.3,0,0.5,0
france,Q115698838,France national association football team match,none,0,0,1.3,0,0,2,0,30.8,1,0
france,Q150,français,none,0,0,1.3,5.85,3,4,36,36.8,0.182,0
france,Q70802,Troisième République française,none,0,0,2.6,4.43,3,0,36.2,0,0.167,0
france,Q16275867,France,label,1,0,1.3,1.39,1,0,20.8,0,1,0
france,Q55740543,La France savante,none,0,0,1.3,0,1,0,21,0,0.286,0
france,Q151340,bataille de France,none,0,0,1.3,4.33,1,0,15.7,0,0.333,0
france,Q212429,France métropolitaine,none,0,0,1.3,4.19,1,0,27.1,0,0.167,0
france,Q9348,Parmigianino,none,0,0,0,3.91,1,0,26.3,0,0.011,0
france,Q163900,François Xavier,none,0,0,0.6,4.49,1,0,26.3,0,0.118,0
france,Q3749980,Francesco Filippini,none,0,0,0,3.58,1,0,26.3,0,0.286,0
france,Q1450557,équipe de France de football des moins de 18 ans,none,0,0,1.3,2.89,1,1,12.1,21.7,0.222,0
france,Q1124861,France Télévisions,none,0,0,1.3,3.66,2,0,31.3,0,0.143,0
france,Q208258,France Gall,none,0,0,0.6,4.2,1,0,26.3,0,0.286,0
france,Q19908,France Culture,none,0,0,1.3,3.04,1,0,18.4,0,0.667,0
france,Q736065,Francesco Solimena,none,0,0,0.6,3.37,1,0,26.3,0,0.018,0
france,Q358147,Francesco Albani,none,0,0,0,3.5,1,0,26.3,0,0.4,0
france,Q463883,Frances Marion,none,0,0,0.6,3.99,1,0,26.3,0,1,0
france,Q1044328,Le Nouvel Obs,none,0,0,0.6,3.22,1,0,24.8,0,0.167,0
france,Q698667,Francesco Clemente,none,0,0,0,3.22,1,0,26.3,0,1,0
france,Q366657,Francesco Moser,none,0,0,0,3.4,1,0,26.3,0,1,0
france,Q526454,Francesco Gavazzi,none,0,0,0,3.14,1,0,26.3,0,0.667,0
france,Q311674,Francesco Landini,none,0,0,0.6,3.5,1,0,26.3,0,0.222,0
france,Q166180,France 24,none,0,0,1.9,3.95,3,0,31.2,0,0.222,0
france,Q223725,Francesco Hayez,none,0,0,0,3.91,1,0,26.3,0,0.222,0
france,Q1031,France Prešeren,none,0,0,0.6,4.42,1,0,26.3,0,0.5,0
france,Q19290878,Francesc Juanola i Reixach,none,0,0,0,0.69,1,0,26.3,0,1,0
france,Q1440772,France 5,none,0,0,1.3,3.47,1,0,15.3,0,0.182,0
university,Q3918,university,label,1,0,1.9,5.32,1,3,27.7,44.3,0.286,1
university,Q1622272,university teacher,none,0,0,1.3,3,1,2,15.2,39.6,0.118,0
university,Q34433,University of Oxford,none,0,0,1.3,4.96,5,0,47.2,0,0.2,0
university,Q13371,Harvard University,none,0,0,1.3,5,4,0,36.4,0,0.143,0
university,Q41506,Stanford University,none,0,0,1.9,4.71,4,0,37.1,0,0.154,0
university,Q219563,University of Washington,none,0,0,1.9,4.38,4,0,37.6,0,0.154,0
university,Q35794,University of Cambridge,none,0,0,1.9,4.88,4,0,44.1,0,0.222,0
university,Q168756,"University of California, Berkeley",none,0,0,1.9,4.47,4,0,39.6,0,0.105,0
university,Q230492,University of Michigan,none,0,0,1.9,4.39,2,0,28.9,0,0.087,0
university,Q7842,University of Tokyo,none,0,0,1.3,4.41,4,0,40.9,0,0.182,0
university,Q503424,University of Leeds,none,0,0,0.6,3.89,2,0,33.3,0,0.4,0
university,Q492467,University of Auckland,none,0,0,1.3,3.91,2,0,39.7,0,0.333,0
university,Q21578,Princeton University,none,0,0,1.9,4.61,5,0,44.2,0,0.25,0
university,Q131252,University of Chicago,none,0,0,1.3,4.47,4,0,36.4,0,0.167,0
university,Q838330,University of Wisconsin–Madison,none,0,0,2.6,4.08,3,0,36.3,0,0.105,0
university,Q49117,University of Pennsylvania,none,0,0,1.3,4.43,4,0,36.4,0,0.25,0
university,Q180865,University of Toronto,none,0,0,2.6,4.41,3,0,36,0,0.2,0
university,Q49210,New York University,none,0,0,1.3,4.36,5,0,40.6,0,0.25,0
university,Q165980,University of Vienna,none,0,0,1.3,4.47,2,0,31,0,0.667,0
university,Q2467461,academic department,none,0,0,1.9,3.18,0,5,0,44.2,0.182,0
university,Q238101,University of Minnesota,none,0,0,2.6,4.08,6,0,49.3,0,0.133,0
university,Q192334,University of North Carolina at Chapel Hill,none,0,0,2.6,4.13,2,0,28.9,0,0.143,0
university,Q432475,University of Canterbury,none,0,0,2.6,3.53,3,0,44.1,0,0.2,0
university,Q152087,Humboldt-Universität zu Berlin,none,0,0,2.6,4.38,4,0,43.8,0,0.154,0
university,Q1201513,University of Otago,none,0,0,1.3,3.47,3,0,42.2,0,0.4,0
university,Q180958,faculty,none,0,0,0.6,4.22,1,2,27.7,37.6,0.167,0
university,Q55044,Ludwig-Maximilians-Universität München,none,0,0,1.9,4.33,4,0,40.8,0,0.143,0
university,Q4614,University of Southern California,none,0,0,1.3,4.2,4,0,37.1,0,0.2,0
university,Q185246,Uppsala University,none,0,0,1.3,4.3,2,0,31.3,0,0.286,0
university,Q235034,University of Pittsburgh,none,0,0,3.9,4.06,5,0,42.5,0,0.154,0
university,Q457281,University of Illinois Urbana–Champaign,none,0,0,1.9,3.81,4,0,38.8,0,0.133,0
university,Q193196,University College London,none,0,0,1.9,4.25,4,0,44.6,0,0.182,0
university,Q189441,Jagiellonian University,none,0,0,2.6,4.29,2,0,29.8,0,0.105,0
university,Q170027,University of London,none,0,0,1.9,4.45,4,0,43.9,0,0.333,0
university,Q213439,University of Virginia,none,0,0,1.9,4.2,2,0,28.9,0,0.2,0
university,Q230899,University of Manchester,none,0,0,1.9,4.2,3,0,35.7,0,0.2,0
university,Q144488,University of Warsaw,none,0,0,0.6,4.16,2,0,30.9,0,0.333,0
university,Q49213,University of Texas at Austin,none,0,0,1.3,3.99,2,0,28.9,0,0.182,0
university,Q201492,McGill University,none,0,0,1.9,4.2,3,0,33.8,0,0.167,0
university,Q501758,University of Florida,none,0,0,2.6,3.99,5,0,42.2,0,0.286,0
university,Q152838,University of Göttingen,none,0,0,1.3,4.41,5,0,45.3,0,0.143,0
university,Q151510,Heidelberg University,none,0,0,1.9,4.43,6,0,46.8,0,0.222,0
university,Q152171,University of Bonn,none,0,0,2.6,4.11,6,0,47.9,0,0.182,0
university,Q219615,University of Barcelona,none,0,0,2.6,4.04,4,0,41.3,0,0.25,0
university,Q622664,Université de Californie à San Diego,none,0,0,1.3,3.89,2,0,22.1,0,0.154,0
university,Q503415,Université du Maryland,none,0,0,1.9,3.85,4,0,44.8,0,0.167,0
university,Q192775,université de Glasgow,none,0,0,1.3,4.26,3,0,44.8,0,0.286,0
university,Q487556,université de Sydney,none,0,0,1.3,4.11,2,0,42.4,0,0.286,0
university,Q391028,Université de la Colombie-Britannique,none,0,0,1.3,4.06,5,0,44.7,0,0.154,0
university,Q319078,Université de Melbourne,none,0,0,1.3,4.04,2,0,26.9,0,0.2,0
university,Q223429,Université de Birmingham,none,0,0,1.3,4.08,3,0,38.2,0,0.2,0
university,Q459506,université de Bristol,none,0,0,1.9,4.04,4,0,37.3,0,0.25,0
university,Q178848,université de Notre-Dame-du-Lac,none,0,0,1.3,4.06,5,0,41.4,0,0.25,0
university,Q168515,Université de l'Utah,none,0,0,1.9,3.85,2,0,28.9,0,0.154,0
university,Q499451,université Rutgers,none,0,0,1.9,3.95,4,0,40.7,0,0.125,0
university,Q216273,Université de St Andrews,none,0,0,1.3,4.14,4,0,43.5,0,0.286,0
university,Q1185955,université du Nevada à Reno,none,0,0,1.3,3.04,3,0,36.3,0,0.167,0
university,Q823917,université de Sheffield,none,0,0,1.3,3.85,2,0,33.3,0,0.4,0
university,Q52413,université du Kansas,none,0,0,0.6,3.78,4,0,43.9,0,0.167,0
university,Q606140,université de Waikato,none,0,0,1.3,3.14,3,0,42.2,0,0.333,0
university,Q1360303,université du Kentucky,none,0,0,1.9,3.61,4,0,38.3,0,0.25,0
university,Q734764,université de Nouvelle-Galles du Sud,none,0,0,1.9,3.76,3,0,41.9,0,0.133,0
university,Q168426,université de Münster,none,0,0,1.3,3.69,3,0,40,0,0.182,0
university,Q270532,université d'Aberdeen,none,0,0,0.6,3.99,2,0,42.4,0,0.333,0
university,Q1517021,université d'Australie-Occidentale,none,0,0,0.6,3.74,3,0,36.1,0,0.2,0
university,Q492318,université de l'Alabama,none,0,0,1.3,3.74,2,0,22.1,0,0.2,0
university,Q640652,université de l'Oklahoma,none,0,0,1.3,3.64,3,0,34,0,0.167,0
university,Q153265,université de Cincinnati,none,0,0,1.3,3.5,3,0,29.4,0,0.222,0
university,Q500606,université de Floride du Sud,none,0,0,1.3,3.53,3,0,31.2,0,0.182,0
university,Q1049470,Université de Waterloo,none,0,0,1.3,3.61,4,0,42.5,0,0.25,0
university,Q1190812,université du Nouveau-Mexique,none,0,0,1.9,3.37,3,0,36.1,0,0.167,0
governance,Q1553864,governance,label,1,0,1.9,3.89,3,1,34.1,29.2,0.667,1
governance,Q895526,governing body,none,0,0,0.6,2.64,0,2,0,31.7,0.222,0
governance,Q897395,executive board,none,0,0,1.9,2.4,1,1,32.9,20.6,0.286,0
governance,Q1129096,"Constitution of May 3, 1791",none,0,0,0.6,3.85,1,0,28.1,0,0.4,0
governance,Q57077840,Wikimedia Foundation Governance Wiki,none,0,0,0.6,0.69,3,0,30.6,0,0.286,0
governance,Q56758619,Governance of Australian Government Superannuation Schemes Legislation Amendment Act 2015,none,0,0,0.6,0,1,0,15.1,0,1,0
governance,Q753575,"Governance, risk management, and compliance",none,0,0,1.9,2.2,1,1,18.7,20.9,0.667,0
governance,Q17018471,governance in higher education,none,0,0,2.6,1.1,0,2,0,43.2,1,0
governance,Q114597991,Wikimedia Movement governance,none,0,0,1.3,0,1,1,31.3,15.4,0.333,0
governance,Q56757340,Governance Review Implementation (Science Research Agencies) Act 2007,none,0,0,1.3,0,1,0,15.1,0,1,0
governance,Q64687491,governance and public policy,none,0,0,1.9,0,1,0,16.6,0,1,0
governance,Q5588630,Governance of England,none,0,0,1.3,0.69,1,0,24.3,0,1,0
governance,Q56757332,Governance Review Implementation (Treasury Portfolio Agencies) Act 2007,none,0,0,0.6,0,1,0,15.1,0,1,0
governance,Q5588621,Governance and law of Penang,none,0,0,1.3,1.61,2,1,33.7,15.6,1,0
governance,Q85764578,Governance Fellow,none,0,0,0.6,0.69,1,0,23.6,0,0.5,0
governance,Q111688685,Governance of Blockchain and Distributed Ledger Technology Projects,none,0,0,0.6,0,1,0,12.7,0,1,0
governance,Q37782786,Governance and Management Branch,none,0,0,1.3,0,1,0,28.2,0,1,0
governance,Q56817610,Governance of Australian Government Superannuation Schemes Act 2011,none,0,0,0.6,0,1,0,15.1,0,1,0
governance,Q56757476,Governance Review Implementation (AASB and AUASB) Act 2008,none,0,0,0.6,0,1,0,15.1,0,1,0
governance,Q111690123,Governance,label,1,0,0.6,0,1,0,9.7,0,1,0
governance,Q29467702,Governance Innovation Unit,none,0,0,0.6,1.1,1,0,29.4,0,1,0
governance,Q30686831,governance framework,none,0,0,0.6,0.69,0,0,0,0,1,0
